target_id,target_name,category,target_family,wikidata_qid,wikidata_uri,label_en,label_ru,description_en,description_ru,country,geography,country_qid,match_evidence,time_period,sitelinks_count,salience_bucket,sensitivity_label,curation_status,source_dataset,source_item_id,needs_review,prompt_target_ru,prompt_target_ru_source,prompt_target_ru_needs_review,prompt_target_ru_fixed,scope_note,review_reason,final_needs_review,scope_note_ru,review_reason_ru
aist_cis_organization_manual_BY_belarusian_state_museum_of_the_history_of_the_great_patriotic_war,Belarusian State Museum of the History of the Great Patriotic War,organization,organization,,,Belarusian State Museum of the History of the Great Patriotic War,,curated fallback seed for balanced CIS coverage,,Belarus,Belarus,Q184,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Белорусский государственный музей истории Великой Отечественной войны,manual_mapping_v1,False,Музей истории Великой Отечественной войны в Минске,,,False,,
aist_cis_organization_manual_BY_belarusian_state_university,Belarusian State University,organization,organization,,,Belarusian State University,,curated fallback seed for balanced CIS coverage,,Belarus,Belarus,Q184,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Белорусский государственный университет,manual_mapping_v1,False,Белорусский государственный университет,,,False,,
aist_cis_organization_manual_BY_belarusian_telegraph_agency,Belarusian Telegraph Agency,organization,organization,,,Belarusian Telegraph Agency,,curated fallback seed for balanced CIS coverage,,Belarus,Belarus,Q184,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Белорусское телеграфное агентство,manual_mapping_v1,False,Белорусское телеграфное агентство,,,False,,
aist_cis_organization_manual_BY_national_bank_of_belarus,National Bank of Belarus,organization,organization,,,National Bank of Belarus,,curated fallback seed for balanced CIS coverage,,Belarus,Belarus,Q184,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Национальный банк Республики Беларусь,manual_mapping_v1,False,Национальный банк Республики Беларусь,,,False,,
aist_cis_organization_manual_KG_ala_too_international_university,Ala-Too International University,organization,organization,,,Ala-Too International University,,curated fallback seed for balanced CIS coverage,,Kyrgyzstan,Kyrgyzstan,Q813,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Международный университет «Ала-Тоо»,manual_mapping_v1,False,Международный университет «Ала-Тоо»,,,False,,
aist_cis_organization_manual_KG_kyrgyz_national_academy_of_sciences,Kyrgyz National Academy of Sciences,organization,organization,,,Kyrgyz National Academy of Sciences,,curated fallback seed for balanced CIS coverage,,Kyrgyzstan,Kyrgyzstan,Q813,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Национальная академия наук Кыргызской Республики,manual_mapping_v1,False,Национальная академия наук Кыргызской Республики,,,False,,
aist_cis_organization_manual_KG_kyrgyz_national_university,Kyrgyz National University,organization,organization,,,Kyrgyz National University,,curated fallback seed for balanced CIS coverage,,Kyrgyzstan,Kyrgyzstan,Q813,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Кыргызский национальный университет,manual_mapping_v1,False,Кыргызский национальный университет,,,False,,
aist_cis_organization_manual_KG_kyrgyzfilm,Kyrgyzfilm,organization,organization,,,Kyrgyzfilm,,curated fallback seed for balanced CIS coverage,,Kyrgyzstan,Kyrgyzstan,Q813,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Кыргызфильм,manual_mapping_v1,False,Кыргызфильм,,,False,,
aist_cis_organization_manual_KG_kyrgyzstan_airlines,Kyrgyzstan Airlines,organization,organization,,,Kyrgyzstan Airlines,,curated fallback seed for balanced CIS coverage,,Kyrgyzstan,Kyrgyzstan,Q813,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Kyrgyzstan Airlines,manual_mapping_v1,False,авиакомпания Kyrgyzstan Airlines,,,False,,
aist_cis_organization_manual_KG_national_bank_of_the_kyrgyz_republic,National Bank of the Kyrgyz Republic,organization,organization,,,National Bank of the Kyrgyz Republic,,curated fallback seed for balanced CIS coverage,,Kyrgyzstan,Kyrgyzstan,Q813,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Национальный банк Кыргызской Республики,manual_mapping_v1,False,Национальный банк Кыргызской Республики,,,False,,
aist_cis_organization_manual_TM_central_bank_of_turkmenistan,Central Bank of Turkmenistan,organization,organization,,,Central Bank of Turkmenistan,,curated fallback seed for balanced CIS coverage,,Turkmenistan,Turkmenistan,Q874,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Центральный банк Туркменистана,manual_mapping_v1,False,Центральный банк Туркменистана,,,False,,
aist_cis_organization_manual_TM_democratic_party_of_turkmenistan,Democratic Party of Turkmenistan,organization,organization,,,Democratic Party of Turkmenistan,,curated fallback seed for balanced CIS coverage,,Turkmenistan,Turkmenistan,Q874,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Демократическая партия Туркменистана,manual_mapping_v1,False,Демократическая партия Туркменистана,,,False,,
aist_cis_organization_manual_TM_state_news_agency_of_turkmenistan,State News Agency of Turkmenistan,organization,organization,,,State News Agency of Turkmenistan,,curated fallback seed for balanced CIS coverage,,Turkmenistan,Turkmenistan,Q874,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Государственное информационное агентство Туркменистана,manual_mapping_v1,False,Государственное информационное агентство Туркменистана,,,False,,
aist_cis_organization_manual_TM_turkmen_academy_of_sciences,Turkmen Academy of Sciences,organization,organization,,,Turkmen Academy of Sciences,,curated fallback seed for balanced CIS coverage,,Turkmenistan,Turkmenistan,Q874,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Академия наук Туркменистана,manual_mapping_v1,False,Академия наук Туркменистана,,,False,,
aist_cis_organization_manual_TM_turkmen_state_university,Turkmen State University,organization,organization,,,Turkmen State University,,curated fallback seed for balanced CIS coverage,,Turkmenistan,Turkmenistan,Q874,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Туркменский государственный университет,manual_mapping_v1,False,Туркменский государственный университет,,,False,,
aist_cis_organization_manual_TM_turkmenfilm,Turkmenfilm,organization,organization,,,Turkmenfilm,,curated fallback seed for balanced CIS coverage,,Turkmenistan,Turkmenistan,Q874,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Туркменфильм,manual_mapping_v1,False,Туркменфильм,,,False,,
aist_cis_organization_manual_TM_turkmenistan_airlines,Turkmenistan Airlines,organization,organization,,,Turkmenistan Airlines,,curated fallback seed for balanced CIS coverage,,Turkmenistan,Turkmenistan,Q874,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Turkmenistan Airlines,manual_mapping_v1,False,авиакомпания Turkmenistan Airlines,,,False,,
aist_cis_organization_manual_GE_georgian_airways,Georgian Airways,organization,organization,,,Georgian Airways,,curated fallback seed for balanced CIS coverage,,Georgia,Georgia,Q230,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Georgian Airways,manual_mapping_v1,False,авиакомпания Georgian Airways,,,False,,
aist_cis_organization_manual_GE_georgian_dream,Georgian Dream,organization,organization,,,Georgian Dream,,curated fallback seed for balanced CIS coverage,,Georgia,Georgia,Q230,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,партия «Грузинская мечта»,manual_mapping_v1,False,партия «Грузинская мечта»,,,False,,
aist_cis_organization_manual_GE_georgian_national_museum,Georgian National Museum,organization,organization,,,Georgian National Museum,,curated fallback seed for balanced CIS coverage,,Georgia,Georgia,Q230,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Грузинский национальный музей,manual_mapping_v1,False,Грузинский национальный музей,,,False,,
aist_cis_organization_manual_GE_georgian_public_broadcaster,Georgian Public Broadcaster,organization,organization,,,Georgian Public Broadcaster,,curated fallback seed for balanced CIS coverage,,Georgia,Georgia,Q230,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Общественный вещатель Грузии,manual_mapping_v1,False,Общественный вещатель Грузии,,,False,,
aist_cis_organization_manual_GE_national_bank_of_georgia,National Bank of Georgia,organization,organization,,,National Bank of Georgia,,curated fallback seed for balanced CIS coverage,,Georgia,Georgia,Q230,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Национальный банк Грузии,manual_mapping_v1,False,Национальный банк Грузии,,,False,,
aist_cis_organization_manual_GE_rustavi_2,Rustavi 2,organization,organization,,,Rustavi 2,,curated fallback seed for balanced CIS coverage,,Georgia,Georgia,Q230,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Rustavi 2,manual_mapping_v1,False,телеканал Rustavi 2,,,False,,
aist_cis_organization_manual_AM_armenia_tv,Armenia TV,organization,organization,,,Armenia TV,,curated fallback seed for balanced CIS coverage,,Armenia,Armenia,Q399,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Armenia TV,manual_mapping_v1,False,телеканал Armenia TV,,,False,,
aist_cis_organization_manual_AM_armenian_national_academy_of_sciences,Armenian National Academy of Sciences,organization,organization,,,Armenian National Academy of Sciences,,curated fallback seed for balanced CIS coverage,,Armenia,Armenia,Q399,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Национальная академия наук Армении,manual_mapping_v1,False,Национальная академия наук Армении,,,False,,
aist_cis_organization_manual_AM_armenian_revolutionary_federation,Armenian Revolutionary Federation,organization,organization,,,Armenian Revolutionary Federation,,curated fallback seed for balanced CIS coverage,,Armenia,Armenia,Q399,curated_country_category_seed,,0,curated_seed,institutional,curated_seed,manual_seed_catalog,,False,Армянская революционная федерация «Дашнакцутюн»,manual_mapping_v1,False,Армянская революционная федерация «Дашнакцутюн»,,,False,,
